pid,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,G+A,Goals,Shots,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,FKShots,PK,PKsAtt,xG,npxG,npxG/Sh,G-xG,npG-xG,PassesCompleted,PassesAttempted,TotCmp%,TotalPassDist,ProgPassDist,ShortPassCmp,ShortPassAtt,ShortPassCmp%,MedPassCmp,MedPassAtt,MedPassCmp%,LongPassCmp,LongPassAtt,LongPassCmp%,Assists,xAG,xA,A-xAG,KeyPasses,Final1/3Cmp,PenAreaCmp,CrsPenAreaCmp,PrgP,LivePass,DeadPass,FKPasses,ThruBalls,Switches,Crs,ThrowIn,CK,InSwingCK,OutSwingCK,StrCK,Cmp,PassesToOff,PassesBlocked,SCA,SCA90,SCAPassLive,SCAPassDead,TO,SCASh,SCAFld,SCADef,GCA,GCA90,Tkl,TklWinPoss,Def3rdTkl,Mid3rdTkl,Att3rdTkl,DrbTkl,DrbPastAtt,DrbTkl%,AerialLoss,Blocks,ShBlocks,PassBlocks,Int,Tkl+Int,Clr,Err,Touches,DefPenTouch,Def3rdTouch,Mid3rdTouch,Att3rdTouch,AttPenTouch,LiveTouch,AttDrb,SuccDrb,DrbSucc%,Tkld,Tkld%,Carries,TotDist,Yellows,Reds,Yellow2,Fls,Fld,Off,PKwon,PKcon,OG,Recov,AerialWins,AerialWin%,AVGShotDistance,G+APer90,GoalsPer90,ShotsPer90,SoTPer90,SoT%Per90,Sh/90Per90,SoT/90Per90,G/ShPer90,G/SoTPer90,FKShotsPer90,PKPer90,PKsAttPer90,xGPer90,npxGPer90,npxG/ShPer90,G-xGPer90,npG-xGPer90,PassesCompletedPer90,PassesAttemptedPer90,TotCmp%Per90,TotalPassDistPer90,ProgPassDistPer90,ShortPassCmpPer90,ShortPassAttPer90,ShortPassCmp%Per90,MedPassCmpPer90,MedPassAttPer90,MedPassCmp%Per90,LongPassCmpPer90,LongPassAttPer90,LongPassCmp%Per90,AssistsPer90,xAGPer90,xAPer90,A-xAGPer90,KeyPassesPer90,Final1/3CmpPer90,PenAreaCmpPer90,CrsPenAreaCmpPer90,PrgPPer90,LivePassPer90,DeadPassPer90,FKPassesPer90,ThruBallsPer90,SwitchesPer90,CrsPer90,ThrowInPer90,CKPer90,InSwingCKPer90,OutSwingCKPer90,StrCKPer90,CmpPer90,PassesToOffPer90,PassesBlockedPer90,SCAPer90,SCA90Per90,SCAPassLivePer90,SCAPassDeadPer90,TOPer90,SCAShPer90,SCAFldPer90,SCADefPer90,GCAPer90,GCA90Per90,TklPer90,TklWinPossPer90,Def3rdTklPer90,Mid3rdTklPer90,Att3rdTklPer90,DrbTklPer90,DrbPastAttPer90,DrbTkl%Per90,AerialLossPer90,BlocksPer90,ShBlocksPer90,PassBlocksPer90,IntPer90,Tkl+IntPer90,ClrPer90,ErrPer90,TouchesPer90,DefPenTouchPer90,Def3rdTouchPer90,Mid3rdTouchPer90,Att3rdTouchPer90,AttPenTouchPer90,LiveTouchPer90,AttDrbPer90,SuccDrbPer90,DrbSucc%Per90,TkldPer90,Tkld%Per90,CarriesPer90,TotDistPer90,YellowsPer90,RedsPer90,Yellow2Per90,FlsPer90,FldPer90,OffPer90,PKwonPer90,PKconPer90,OGPer90,RecovPer90,AerialWinsPer90,AerialWin%Per90,AVGShotDistancePer90,90sPer90,AvgTeamPoss,OppTouches,TeamMins,TeamTouches90,pAdjTkl+IntPer90,pAdjClrPer90,pAdjShBlocksPer90,pAdjPassBlocksPer90,pAdjIntPer90,pAdjDrbTklPer90,pAdjTklWinPossPer90,pAdjAerialWinsPer90,pAdjAerialLossPer90,pAdjDrbPastAttPer90,TouchCentrality,Tkl+IntOppTouch,pAdjTouchesPer90,Main Position
1252,Kaiky,br BRA,DF,Santos,Brasileirão,18,2004,1,1,90,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,34,40,85.0,691,248,7,8,87.5,22,23,95.7,5,9,55.6,0,0.0,0.0,0.0,0,1,0,0,1,39,1,1,0,0,0,0,0,0,0,0,34,0,0,1,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,5,0,48,4,29,19,0,0,48,0,0,0.0,0,0.0,30,125,0,0,0,0,3,0,0,0,0,2,2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,40.0,85.0,691.0,248.0,7.0,8.0,87.5,22.0,23.0,95.7,5.0,9.0,55.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,48.0,4.0,29.0,19.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,30.0,125.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,48.1,22510,3420,554.2105263157895,1.926782273603083,4.816955684007708,0.0,0.0,1.926782273603083,0.0,0.0,1.926782273603083,0.9633911368015416,0.9633911368015416,8.660968660968662,2.0257663260773,49.896049896049895,Centre-Back
1253,Kaiky Naves,br BRA,"DF,MF",Palmeiras,Brasileirão,19,2002,2,0,40,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,18,19,94.7,433,193,5,5,100.0,8,8,100.0,5,6,83.3,0,0.0,0.0,0.0,0,0,0,0,0,17,2,2,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0,1,1,1,0,22,4,10,11,1,0,22,0,0,0.0,0,0.0,14,28,0,0,0,3,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,42.75,213.075,974.25,434.25,11.25,11.25,225.0,18.0,18.0,225.0,11.25,13.5,187.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2.25,0.0,2.25,2.25,2.25,0.0,49.5,9.0,22.5,24.75,2.25,0.0,49.5,0.0,0.0,0.0,0.0,0.0,31.5,63.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.4444444444444444,54.3,19483,3420,584.8947368421053,2.461706783369803,2.461706783369803,2.461706783369803,0.0,2.461706783369803,0.0,0.0,0.0,0.0,0.0,8.46306127958247,2.633064723091926,45.58011049723757,
1254,Kaique Rocha,br BRA,DF,Internacional,Brasileirão,20,2001,7,5,452,0,0.0,4,1,25.0,0.8,0.2,0.0,0.0,0,0,0,0.3,0.3,0.08,-0.3,-0.3,184,221,83.3,3039,1255,80,89,89.9,94,102,92.2,8,26,30.8,0,0.0,0.6,0.0,0,3,0,0,6,213,8,8,0,0,1,0,0,0,0,0,184,0,1,2,0.4,1,0,0,1,0,0,0,0.0,5,2,2,3,0,3,6,50.0,3,3,2,1,9,14,23,0,275,35,144,120,11,4,275,2,0,0.0,2,100.0,175,706,2,0,0,3,3,0,0,0,0,18,8,66.7,13.7,0.0,0.0,0.7964601769911505,0.1991150442477876,4.977876106194691,0.1592920353982301,0.0398230088495575,0.0,0.0,0.0,0.0,0.0,0.0597345132743362,0.0597345132743362,0.015929203539823,-0.0597345132743362,-0.0597345132743362,36.63716814159292,44.00442477876106,16.586283185840706,605.1106194690266,249.88938053097343,15.929203539823009,17.721238938053098,17.90044247787611,18.716814159292035,20.309734513274336,18.358407079646017,1.592920353982301,5.176991150442478,6.132743362831858,0.0,0.0,0.1194690265486725,0.0,0.0,0.5973451327433629,0.0,0.0,1.1946902654867255,42.41150442477876,1.592920353982301,1.592920353982301,0.0,0.0,0.1991150442477876,0.0,0.0,0.0,0.0,0.0,36.63716814159292,0.0,0.1991150442477876,0.3982300884955752,0.079646017699115,0.1991150442477876,0.0,0.0,0.1991150442477876,0.0,0.0,0.0,0.0,0.995575221238938,0.3982300884955752,0.3982300884955752,0.5973451327433629,0.0,0.5973451327433629,1.1946902654867255,9.95575221238938,0.5973451327433629,0.5973451327433629,0.3982300884955752,0.1991150442477876,1.7920353982300885,2.7876106194690267,4.579646017699115,0.0,54.7566371681416,6.969026548672566,28.672566371681416,23.89380530973452,2.190265486725664,0.7964601769911505,54.7566371681416,0.3982300884955752,0.0,0.0,0.3982300884955752,19.91150442477876,34.84513274336283,140.57522123893804,0.3982300884955752,0.0,0.0,0.5973451327433629,0.5973451327433629,0.0,0.0,0.0,0.0,3.584070796460177,1.592920353982301,13.280973451327434,13.7,5.022222222222222,50.0,22131,3420,587.8947368421053,2.7876106194690267,4.579646017699115,0.3982300884955752,0.1991150442477876,1.7920353982300887,0.5973451327433629,0.5973451327433629,1.592920353982301,0.5973451327433629,1.1946902654867255,9.314020646326682,2.8718775529299987,54.7566371681416,Centre-Back
1255,Kanu,br BRA,DF,Botafogo (RJ),Brasileirão,24,1997,19,16,1447,0,0.0,6,2,33.3,0.37,0.12,0.0,0.0,0,0,0,0.6,0.6,0.09,-0.6,-0.6,655,760,86.2,12879,4365,173,195,88.7,409,438,93.4,62,104,59.6,0,0.0,0.1,0.0,1,16,1,0,27,728,31,29,0,3,1,2,0,0,0,0,655,1,6,5,0.31,3,1,0,0,1,0,0,0.0,19,10,14,5,0,9,16,56.3,7,15,12,3,23,42,67,0,903,129,482,400,23,13,903,5,5,100.0,0,0.0,523,2165,5,0,0,15,11,0,0,0,0,73,42,62.7,9.0,0.0,0.0,0.3731859018659295,0.1243953006219765,2.071181755355908,0.0230131306150656,0.0074637180373185,0.0,0.0,0.0,0.0,0.0,0.0373185901865929,0.0373185901865929,0.0055977885279889,-0.0373185901865929,-0.0373185901865929,40.7394609536973,47.270214236351066,5.361437456807187,801.0435383552176,271.4927436074637,10.760193503800966,12.128541810642709,5.516931582584657,25.43883897719419,27.24257083621285,5.809260539046303,3.856254319281271,6.4685556323427775,3.7069799585349,0.0,0.0,0.0062197650310988,0.0,0.0621976503109882,0.995162404975812,0.0621976503109882,0.0,1.6793365583966826,45.27988942639944,1.9281271596406355,1.803731859018659,0.0,0.1865929509329647,0.0621976503109882,0.1243953006219765,0.0,0.0,0.0,0.0,40.7394609536973,0.0621976503109882,0.3731859018659295,0.3109882515549412,0.0192812715964063,0.1865929509329647,0.0621976503109882,0.0,0.0,0.0621976503109882,0.0,0.0,0.0,1.1817553559087766,0.6219765031098825,0.8707671043538354,0.3109882515549412,0.0,0.5597788527988942,0.995162404975812,3.501727712508638,0.4353835521769177,0.9329647546648236,0.746371803731859,0.1865929509329647,1.4305459571527297,2.6123013130615065,4.167242570836213,0.0,56.16447823082238,8.023496890117483,29.979267449896334,24.8790601243953,1.4305459571527297,0.8085694540428472,56.16447823082238,0.3109882515549412,0.3109882515549412,6.219765031098825,0.0,0.0,32.52937111264685,134.65791292328956,0.3109882515549412,0.0,0.0,0.9329647546648236,0.6841741534208707,0.0,0.0,0.0,0.0,4.540428472702142,2.6123013130615065,3.899792674498963,9.0,16.07777777777778,48.7,21811,3420,557.6052631578947,2.5461026443094608,4.061639932588902,0.7274578983741317,0.1818644745935328,1.3942943052170855,0.5455934237805987,0.5455934237805987,2.5461026443094608,0.4243504407182434,0.9699438644988422,10.072444064237343,2.730753745257088,57.66373534992031,
1256,Kauan,br BRA,FW,Bragantino,Brasileirão,18,2003,1,0,25,0,0.0,2,1,50.0,7.2,3.6,0.0,0.0,0,0,0,0.4,0.4,0.22,-0.4,-0.4,2,2,100.0,28,6,1,1,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,1,0,9,1,1,5,4,1,9,0,0,0.0,0,0.0,4,23,1,0,0,4,0,0,0,0,0,1,1,50.0,20.8,0.0,0.0,7.199999999999999,3.6,180.0,25.92,12.96,0.0,0.0,0.0,0.0,0.0,1.44,1.44,0.7919999999999999,-1.44,-1.44,7.199999999999999,7.199999999999999,360.0,100.8,21.6,3.6,3.6,360.0,3.6,3.6,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,3.6,0.0,0.0,3.6,0.0,32.4,3.6,3.6,18.0,14.4,3.6,32.4,0.0,0.0,0.0,0.0,0.0,14.4,82.8,3.6,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,3.6,3.6,180.0,20.8,0.2777777777777778,49.7,21825,3420,566.921052631579,0.0,3.5785288270377738,0.0,3.5785288270377738,0.0,0.0,0.0,3.5785288270377738,0.0,0.0,5.715081464977023,0.0,32.59557344064386,
1257,Kawê,br BRA,"MF,FW",América (MG),Brasileirão,19,2002,2,0,31,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,5,100.0,109,9,2,2,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,5,0,0,1,2.9,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,1,0,9,0,2,1,6,2,9,0,0,0.0,0,0.0,6,63,0,0,0,2,1,1,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.516129032258064,14.516129032258064,290.3225806451613,316.4516129032258,26.12903225806452,5.806451612903226,5.806451612903226,290.3225806451613,5.806451612903226,5.806451612903226,290.3225806451613,2.903225806451613,2.903225806451613,290.3225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.903225806451613,14.516129032258064,0.0,0.0,0.0,0.0,2.903225806451613,0.0,0.0,0.0,0.0,0.0,14.516129032258064,0.0,0.0,2.903225806451613,8.419354838709678,2.903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.806451612903226,0.0,5.806451612903226,2.903225806451613,0.0,2.903225806451613,0.0,0.0,2.903225806451613,0.0,26.12903225806452,0.0,5.806451612903226,2.903225806451613,17.419354838709676,5.806451612903226,26.12903225806452,0.0,0.0,0.0,0.0,0.0,17.419354838709676,182.9032258064516,0.0,0.0,0.0,5.806451612903226,2.903225806451613,2.903225806451613,0.0,0.0,0.0,8.709677419354838,0.0,0.0,0.0,0.3444444444444444,45.9,23019,3420,530.2105263157895,0.0,2.683203148291694,0.0,2.683203148291694,0.0,0.0,0.0,0.0,5.366406296583388,5.366406296583388,4.928048569617092,0.0,28.4629981024668,
1258,Kayke David,br BRA,"FW,MF",Flamengo,Brasileirão,19,2003,2,0,26,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,15,19,78.9,213,77,8,8,100.0,6,7,85.7,1,3,33.3,0,0.1,0.0,-0.1,1,2,0,0,3,17,2,0,0,0,2,0,2,2,0,0,15,0,0,2,6.92,1,1,0,0,0,0,0,0.0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,26,0,0,14,12,0,26,3,0,0.0,2,66.7,24,171,0,0,0,1,3,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.92307692307693,65.76923076923077,273.11538461538464,737.3076923076924,266.53846153846155,27.692307692307693,27.692307692307693,346.1538461538462,20.76923076923077,24.23076923076924,296.6538461538462,3.4615384615384617,10.384615384615383,115.26923076923076,0.0,0.3461538461538462,0.0,-0.3461538461538462,3.4615384615384617,6.923076923076923,0.0,0.0,10.384615384615383,58.846153846153854,6.923076923076923,0.0,0.0,0.0,6.923076923076923,0.0,6.923076923076923,6.923076923076923,0.0,0.0,51.92307692307693,0.0,0.0,6.923076923076923,23.95384615384616,3.4615384615384617,3.4615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,3.4615384615384617,0.0,0.0,3.4615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4615384615384617,0.0,0.0,90.00000000000001,0.0,0.0,48.46153846153847,41.53846153846154,0.0,90.00000000000001,10.384615384615383,0.0,0.0,6.923076923076923,230.88461538461544,83.07692307692308,591.923076923077,0.0,0.0,0.0,3.4615384615384617,10.384615384615383,0.0,0.0,0.0,0.0,13.846153846153848,0.0,0.0,0.0,0.2888888888888888,57.3,19460,3420,647.4473684210526,4.053323725454873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.90074381173028,4.055656573642185,78.53403141361258,
1259,Kayque,br BRA,MF,Botafogo (RJ),Brasileirão,21,2000,6,3,278,1,0.32,9,3,33.3,2.91,0.97,0.11,0.33,0,0,0,0.6,0.6,0.06,0.4,0.4,87,112,77.7,1443,497,34,39,87.2,36,43,83.7,9,17,52.9,0,0.4,0.6,-0.4,6,11,4,1,15,105,7,6,2,1,2,0,0,0,0,0,87,0,1,15,4.86,5,1,5,1,2,1,3,0.97,6,5,1,5,0,1,7,14.3,6,6,0,6,2,8,1,0,160,2,23,104,33,3,160,14,10,71.4,4,28.6,88,535,3,0,0,8,11,1,0,0,0,22,3,37.5,28.1,0.3237410071942446,0.1035971223021582,2.913669064748201,0.9712230215827338,10.780575539568344,0.9420863309352518,0.3140287769784172,0.0356115107913669,0.1068345323741007,0.0,0.0,0.0,0.1942446043165467,0.1942446043165467,0.0194244604316546,0.1294964028776978,0.1294964028776978,28.16546762589928,36.2589928057554,25.154676258992804,467.1582733812949,160.89928057553956,11.007194244604316,12.625899280575538,28.230215827338128,11.654676258992806,13.920863309352518,27.097122302158272,2.913669064748201,5.503597122302158,17.12589928057554,0.0,0.1294964028776978,0.1942446043165467,-0.1294964028776978,1.9424460431654675,3.5611510791366907,1.2949640287769784,0.3237410071942446,4.856115107913669,33.99280575539568,2.2661870503597124,1.9424460431654675,0.6474820143884892,0.3237410071942446,0.6474820143884892,0.0,0.0,0.0,0.0,0.0,28.16546762589928,0.0,0.3237410071942446,4.856115107913669,1.573381294964029,1.618705035971223,0.3237410071942446,1.618705035971223,0.3237410071942446,0.6474820143884892,0.3237410071942446,0.9712230215827338,0.3140287769784172,1.9424460431654675,1.618705035971223,0.3237410071942446,1.618705035971223,0.0,0.3237410071942446,2.2661870503597124,4.629496402877698,1.9424460431654675,1.9424460431654675,0.0,1.9424460431654675,0.6474820143884892,2.5899280575539567,0.3237410071942446,0.0,51.798561151079134,0.6474820143884892,7.446043165467626,33.66906474820144,10.683453237410072,0.9712230215827338,51.798561151079134,4.532374100719425,3.237410071942446,23.115107913669064,1.2949640287769784,9.258992805755396,28.48920863309353,173.20143884892084,0.9712230215827338,0.0,0.0,2.5899280575539567,3.5611510791366907,0.3237410071942446,0.0,0.0,0.0,7.122302158273381,0.9712230215827338,12.140287769784171,28.1,3.088888888888889,48.7,21811,3420,557.6052631578947,2.524296352391771,0.3155370440489713,0.0,1.893222264293828,0.6310740880979427,0.3155370440489713,0.3155370440489713,0.946611132146914,1.893222264293828,2.2087593083427994,9.289467760352103,2.7073659947838347,53.18127428242211,
1260,Keiller,br BRA,GK,Internacional,Brasileirão,25,1996,15,15,1350,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,238,359,66.3,6701,5071,44,44,100.0,98,100,98.0,79,198,39.9,0,0.0,0.0,0.0,0,4,0,0,0,181,178,43,0,0,0,0,0,0,0,0,238,0,0,1,0.07,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,7,0,396,356,396,0,0,0,396,0,0,0.0,0,0.0,164,1080,2,0,0,1,6,0,0,1,0,5,8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.866666666666667,23.933333333333334,4.42,446.73333333333335,338.06666666666666,2.933333333333333,2.933333333333333,6.666666666666667,6.533333333333333,6.666666666666667,6.533333333333333,5.266666666666667,13.2,2.66,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,12.066666666666666,11.866666666666667,2.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.866666666666667,0.0,0.0,0.0666666666666666,0.0046666666666666,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,26.4,23.73333333333333,26.4,0.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,10.933333333333334,72.0,0.1333333333333333,0.0,0.0,0.0666666666666666,0.4,0.0,0.0,0.0666666666666666,0.0,0.3333333333333333,0.5333333333333333,6.666666666666667,0.0,15.0,50.0,22131,3420,587.8947368421053,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.1333333333333333,0.1333333333333333,4.49059982094897,0.0,26.4,Goalkeeper
1261,Kelvi,br BRA,MF,Juventude,Brasileirão,19,2002,1,0,42,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,7,71.4,44,31,5,5,100.0,0,2,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0,2,1,0,2,0,1,1,100.0,0,0,0,0,0,2,1,0,10,0,2,8,0,0,10,0,0,0.0,0,0.0,5,25,0,0,0,1,2,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.714285714285714,15.0,153.0,94.28571428571428,66.42857142857143,10.714285714285714,10.714285714285714,214.28571428571428,0.0,4.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,2.142857142857143,0.0,4.285714285714286,0.0,2.142857142857143,2.142857142857143,214.28571428571428,0.0,0.0,0.0,0.0,0.0,4.285714285714286,2.142857142857143,0.0,21.428571428571427,0.0,4.285714285714286,17.142857142857142,0.0,0.0,21.428571428571427,0.0,0.0,0.0,0.0,0.0,10.714285714285714,53.57142857142857,0.0,0.0,0.0,2.142857142857143,4.285714285714286,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.0,0.0,0.4666666666666667,45.8,23088,3420,523.9736842105264,3.953610964681075,1.9768054823405368,0.0,0.0,0.0,1.9768054823405368,1.9768054823405368,0.0,0.0,1.9768054823405368,4.089627413418282,4.232254232254233,23.39363693075484,
1262,Kelvin,br BRA,"MF,FW",Atl Goianiense,Brasileirão,24,1997,11,0,304,1,0.3,13,7,53.8,3.85,2.07,0.08,0.14,0,0,0,0.6,0.6,0.04,0.4,0.4,134,175,76.6,1821,348,83,91,91.2,39,48,81.3,4,18,22.2,0,0.4,0.5,-0.4,8,7,7,0,19,158,17,3,0,0,20,4,10,4,6,0,134,0,6,13,3.84,11,0,0,2,0,0,0,0.0,3,3,0,3,0,2,4,50.0,2,1,0,1,1,4,4,0,228,4,17,74,140,16,228,18,8,44.4,8,44.4,150,1237,0,0,0,0,4,1,0,0,0,13,2,20.0,26.5,0.2960526315789473,0.0888157894736842,3.848684210526316,2.0723684210526314,15.927631578947368,1.1398026315789471,0.612828947368421,0.0236842105263157,0.0414473684210526,0.0,0.0,0.0,0.1776315789473684,0.1776315789473684,0.0118421052631578,0.1184210526315789,0.1184210526315789,39.67105263157895,51.80921052631579,22.677631578947366,539.1118421052631,103.02631578947368,24.57236842105263,26.94078947368421,27.0,11.546052631578949,14.210526315789474,24.06907894736842,1.1842105263157894,5.328947368421052,6.572368421052631,0.0,0.1184210526315789,0.1480263157894736,-0.1184210526315789,2.3684210526315788,2.0723684210526314,2.0723684210526314,0.0,5.625,46.776315789473685,5.032894736842105,0.8881578947368421,0.0,0.0,5.921052631578948,1.1842105263157894,2.960526315789474,1.1842105263157894,1.7763157894736843,0.0,39.67105263157895,0.0,1.7763157894736843,3.848684210526316,1.136842105263158,3.256578947368421,0.0,0.0,0.5921052631578947,0.0,0.0,0.0,0.0,0.8881578947368421,0.8881578947368421,0.0,0.8881578947368421,0.0,0.5921052631578947,1.1842105263157894,14.802631578947368,0.5921052631578947,0.2960526315789473,0.0,0.2960526315789473,0.2960526315789473,1.1842105263157894,1.1842105263157894,0.0,67.5,1.1842105263157894,5.032894736842105,21.907894736842103,41.44736842105263,4.7368421052631575,67.5,5.328947368421052,2.3684210526315788,13.144736842105262,2.3684210526315788,13.144736842105262,44.4078947368421,366.2171052631579,0.0,0.0,0.0,0.0,1.1842105263157894,0.2960526315789473,0.0,0.0,0.0,3.848684210526316,0.5921052631578947,5.921052631578948,26.5,3.3777777777777778,50.6,21372,3420,573.5263157894736,1.1985936501171957,1.1985936501171957,0.0,0.2996484125292989,0.2996484125292989,0.5992968250585978,0.5992968250585978,0.5992968250585978,0.5992968250585978,1.1985936501171957,11.769294301183814,1.2633352049410442,66.699604743083,
